"module name","licenses","repository","licenseUrl","parents"
"get-stdin@4.0.1","MIT","https://github.com/sindresorhus/get-stdin","https://github.com/sindresorhus/get-stdin","twake"
"get-stream@3.0.0","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","twake"
"getpass@0.1.7","MIT","https://github.com/arekinath/node-getpass","https://github.com/arekinath/node-getpass/raw/master/LICENSE","fsevents:chokidar:twake"
"glob-base@0.3.0","MIT","https://github.com/jonschlinkert/glob-base","https://github.com/jonschlinkert/glob-base/blob/master/LICENSE","twake"
"glob-parent@2.0.0","ISC","https://github.com/es128/glob-parent","https://github.com/es128/glob-parent/raw/master/LICENSE","twake"
"glob@5.0.15","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","findup-sync:twake"
"glob@6.0.4","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","true-case-path:twake"
"glob@7.1.2","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","fsevents:chokidar:twake"
"global-dirs@0.1.1","MIT","https://github.com/sindresorhus/global-dirs","https://github.com/sindresorhus/global-dirs/raw/master/license","twake"
"global-modules@1.0.0","MIT","https://github.com/jonschlinkert/global-modules","https://github.com/jonschlinkert/global-modules/raw/master/LICENSE","twake"
"global-prefix@1.0.2","MIT","https://github.com/jonschlinkert/global-prefix","https://github.com/jonschlinkert/global-prefix/raw/master/LICENSE","twake"
"global@4.3.2","MIT","https://github.com/Raynos/global","https://github.com/Raynos/global/raw/master/LICENSE","twake"
"globals@9.18.0","MIT","https://github.com/sindresorhus/globals","https://github.com/sindresorhus/globals/raw/master/license","twake"
"globby@5.0.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","twake"
"globby@6.1.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","webpack-dev-server:twake"
"globule@1.2.0","MIT","https://github.com/cowboy/node-globule","https://github.com/cowboy/node-globule/raw/master/LICENSE","twake"
"got@5.7.1","MIT","https://github.com/sindresorhus/got","https://github.com/sindresorhus/got/raw/master/license","twake"
"got@6.7.1","MIT","https://github.com/sindresorhus/got","https://github.com/sindresorhus/got/raw/master/license","nodemon:twake"
"graceful-fs@4.1.11","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","twake"
"growly@1.3.0","MIT","http://github.com/theabraham/growly","http://github.com/theabraham/growly","twake"
"grunt-cli@1.2.0","MIT","https://github.com/gruntjs/grunt-cli","https://github.com/gruntjs/grunt-cli","twake"
"grunt-known-options@1.1.0","MIT","https://github.com/gruntjs/grunt-known-options","https://github.com/gruntjs/grunt-known-options/raw/master/LICENSE","twake"
"gzip-size@3.0.0","MIT","https://github.com/sindresorhus/gzip-size","https://github.com/sindresorhus/gzip-size/raw/master/license","twake"
"handle-thing@1.2.5","MIT","https://github.com/indutny/handle-thing","https://github.com/indutny/handle-thing","twake"
"handlebars@4.0.11","MIT","https://github.com/wycats/handlebars.js","https://github.com/wycats/handlebars.js/raw/master/LICENSE","twake"
"har-schema@1.0.5","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","fsevents:chokidar:twake"
"har-schema@2.0.0","ISC","https://github.com/ahmadnassri/har-schema","https://github.com/ahmadnassri/har-schema/raw/master/LICENSE","twake"
"har-validator@2.0.6","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","node-sass:twake"
"har-validator@4.2.1","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","fsevents:chokidar:twake"
"har-validator@5.0.3","ISC","https://github.com/ahmadnassri/har-validator","https://github.com/ahmadnassri/har-validator/raw/master/LICENSE","twake"
"has-ansi@0.1.0","MIT","https://github.com/sindresorhus/has-ansi","https://github.com/sindresorhus/has-ansi","concurrently:twake"
"has-ansi@2.0.0","MIT","https://github.com/sindresorhus/has-ansi","https://github.com/sindresorhus/has-ansi/raw/master/license","twake"
"has-flag@1.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","postcss:twake"
"has-flag@2.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","twake"
"has-unicode@2.0.1","ISC","https://github.com/iarna/has-unicode","https://github.com/iarna/has-unicode/raw/master/LICENSE","fsevents:chokidar:twake"
"has@1.0.1","MIT","https://github.com/tarruda/has","https://github.com/tarruda/has/blob/master/LICENSE-MIT","twake"
"hash-base@2.0.2","MIT","https://github.com/crypto-browserify/hash-base","https://github.com/crypto-browserify/hash-base","twake"
"hash-base@3.0.4","MIT","https://github.com/crypto-browserify/hash-base","https://github.com/crypto-browserify/hash-base/raw/master/LICENSE","md5.js:twake"
"hash.js@1.1.3","MIT","https://github.com/indutny/hash.js","https://github.com/indutny/hash.js","twake"
"hawk@3.1.3","BSD-3-Clause","https://github.com/hueniverse/hawk","https://github.com/hueniverse/hawk/raw/master/LICENSE","fsevents:chokidar:twake"
"hawk@6.0.2","BSD-3-Clause","https://github.com/hueniverse/hawk","https://github.com/hueniverse/hawk/raw/master/LICENSE","request:twake"
"he@1.1.1","MIT","https://github.com/mathiasbynens/he","https://github.com/mathiasbynens/he/raw/master/LICENSE-MIT.txt","twake"
"history@4.7.2","MIT","https://github.com/ReactTraining/history","https://github.com/ReactTraining/history/raw/master/LICENSE.md","twake"
"hmac-drbg@1.0.1","MIT","https://github.com/indutny/hmac-drbg","https://github.com/indutny/hmac-drbg","twake"
"hoek@2.16.3","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE","fsevents:chokidar:twake"
"hoek@4.2.0","BSD-3-Clause","https://github.com/hapijs/hoek","https://github.com/hapijs/hoek/raw/master/LICENSE","twake"
"hoist-non-react-statics@2.3.1","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics","https://github.com/mridgway/hoist-non-react-statics/raw/master/LICENSE.md","twake"
"home-or-tmp@2.0.0","MIT","https://github.com/sindresorhus/home-or-tmp","https://github.com/sindresorhus/home-or-tmp/raw/master/license","twake"
"homedir-polyfill@1.0.1","MIT","https://github.com/doowb/homedir-polyfill","https://github.com/doowb/homedir-polyfill/raw/master/LICENSE","twake"
"hosted-git-info@2.5.0","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","twake"
"hpack.js@2.1.6","MIT","https://github.com/indutny/hpack.js","https://github.com/indutny/hpack.js","twake"
"html-comment-regex@1.1.1","MIT","https://github.com/stevemao/html-comment-regex","https://github.com/stevemao/html-comment-regex","twake"
"html-encoding-sniffer@1.0.2","MIT","https://github.com/jsdom/html-encoding-sniffer","https://github.com/jsdom/html-encoding-sniffer/raw/master/LICENSE.txt","twake"
"html-entities@1.2.1","MIT","https://github.com/mdevils/node-html-entities","https://github.com/mdevils/node-html-entities/raw/master/LICENSE","twake"
"html-minifier@3.5.6","MIT","https://github.com/kangax/html-minifier","https://github.com/kangax/html-minifier/raw/master/LICENSE","twake"
"html-webpack-plugin@2.29.0","MIT","https://github.com/jantimon/html-webpack-plugin","https://github.com/jantimon/html-webpack-plugin/raw/master/LICENSE","twake"
"htmlparser2@3.3.0","MIT","https://github.com/fb55/htmlparser2","http://github.com/fb55/htmlparser2/raw/master/LICENSE","twake"
"http-deceiver@1.2.7","MIT","https://github.com/indutny/http-deceiver","https://github.com/indutny/http-deceiver","twake"
"http-errors@1.6.2","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","twake"
"http-parser-js@0.4.9","MIT","https://github.com/creationix/http-parser-js","https://github.com/creationix/http-parser-js/raw/master/LICENSE.md","twake"
"http-proxy-middleware@0.17.4","MIT","https://github.com/chimurai/http-proxy-middleware","https://github.com/chimurai/http-proxy-middleware/raw/master/LICENSE","twake"
"http-proxy@1.16.2","MIT","https://github.com/nodejitsu/node-http-proxy","https://github.com/nodejitsu/node-http-proxy/raw/master/LICENSE","twake"
"http-signature@1.1.1","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","fsevents:chokidar:twake"
"http-signature@1.2.0","MIT","https://github.com/joyent/node-http-signature","https://github.com/joyent/node-http-signature/raw/master/LICENSE","request:twake"
"https-browserify@1.0.0","MIT","https://github.com/substack/https-browserify","https://github.com/substack/https-browserify/raw/master/LICENSE","twake"
"iconv-lite@0.4.19","MIT","https://github.com/ashtuchkin/iconv-lite","https://github.com/ashtuchkin/iconv-lite/raw/master/LICENSE","twake"
"icss-replace-symbols@1.1.0","ISC","https://github.com/css-modules/icss-replace-symbols","https://github.com/css-modules/icss-replace-symbols","twake"
"icss-utils@2.1.0","ISC","https://github.com/css-modules/icss-utils","https://github.com/css-modules/icss-utils","twake"
"ieee754@1.1.8","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","twake"
"ignore-by-default@1.0.1","ISC","https://github.com/novemberborn/ignore-by-default","https://github.com/novemberborn/ignore-by-default/raw/master/LICENSE","twake"
"ignore@3.3.7","MIT","https://github.com/kaelzhang/node-ignore","https://github.com/kaelzhang/node-ignore","twake"
"import-lazy@2.1.0","MIT","https://github.com/sindresorhus/import-lazy","https://github.com/sindresorhus/import-lazy/raw/master/license","twake"
"import-local@0.1.1","MIT","https://github.com/sindresorhus/import-local","https://github.com/sindresorhus/import-local/raw/master/license","twake"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js","https://github.com/jensyt/imurmurhash-js","twake"
"in-publish@2.0.0","ISC","https://github.com/iarna/in-publish","https://github.com/iarna/in-publish/raw/master/LICENSE","twake"
"indent-string@2.1.0","MIT","https://github.com/sindresorhus/indent-string","https://github.com/sindresorhus/indent-string/raw/master/license","twake"
"indexes-of@1.0.1","MIT","https://github.com/dominictarr/indexes-of","https://github.com/dominictarr/indexes-of/raw/master/LICENSE","twake"
"indexof@0.0.1","MIT*","","","twake"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","twake"
"inherits@2.0.1","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","util:twake"
"inherits@2.0.3","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","twake"
"ini@1.3.4","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","fsevents:chokidar:twake"
"inquirer@3.3.0","MIT","https://github.com/SBoudrias/Inquirer.js","https://github.com/SBoudrias/Inquirer.js","twake"
"internal-ip@1.2.0","MIT","https://github.com/sindresorhus/internal-ip","https://github.com/sindresorhus/internal-ip/raw/master/license","twake"
"interpret@1.1.0","MIT","https://github.com/tkellen/node-interpret","https://github.com/tkellen/node-interpret/raw/master/LICENSE","twake"
"invariant@2.2.2","BSD-3-Clause","https://github.com/zertosh/invariant","https://github.com/zertosh/invariant/raw/master/LICENSE","twake"
"invert-kv@1.0.0","MIT","https://github.com/sindresorhus/invert-kv","https://github.com/sindresorhus/invert-kv","twake"
"ip@1.1.5","MIT","http://github.com/indutny/node-ip","http://github.com/indutny/node-ip","twake"
"ipaddr.js@1.5.2","MIT","https://github.com/whitequark/ipaddr.js","https://github.com/whitequark/ipaddr.js/raw/master/LICENSE","twake"
"is-absolute-url@2.1.0","MIT","https://github.com/sindresorhus/is-absolute-url","https://github.com/sindresorhus/is-absolute-url/raw/master/license","twake"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","twake"
"is-binary-path@1.0.1","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","twake"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer","https://github.com/feross/is-buffer/raw/master/LICENSE","twake"
"is-builtin-module@1.0.0","MIT","https://github.com/sindresorhus/is-builtin-module","https://github.com/sindresorhus/is-builtin-module/raw/master/license","twake"
"is-callable@1.1.3","MIT","https://github.com/ljharb/is-callable","https://github.com/ljharb/is-callable/raw/master/LICENSE","twake"
"is-ci@1.0.10","MIT","https://github.com/watson/is-ci","https://github.com/watson/is-ci/raw/master/LICENSE","twake"
"is-date-object@1.0.1","MIT","https://github.com/ljharb/is-date-object","https://github.com/ljharb/is-date-object/raw/master/LICENSE","twake"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory","https://github.com/jonschlinkert/is-directory/raw/master/LICENSE","twake"
"is-dotfile@1.0.3","MIT","https://github.com/jonschlinkert/is-dotfile","https://github.com/jonschlinkert/is-dotfile/raw/master/LICENSE","twake"
"is-equal-shallow@0.1.3","MIT","https://github.com/jonschlinkert/is-equal-shallow","https://github.com/jonschlinkert/is-equal-shallow/raw/master/LICENSE","twake"
"is-extendable@0.1.1","MIT","https://github.com/jonschlinkert/is-extendable","https://github.com/jonschlinkert/is-extendable/raw/master/LICENSE","twake"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","twake"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","http-proxy-middleware:twake"
"is-finite@1.0.2","MIT","https://github.com/sindresorhus/is-finite","https://github.com/sindresorhus/is-finite/raw/master/license","twake"
"is-fullwidth-code-point@1.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","fsevents:chokidar:twake"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","twake"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","twake"
"is-glob@3.1.0","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","http-proxy-middleware:twake"
"is-installed-globally@0.1.0","MIT","https://github.com/sindresorhus/is-installed-globally","https://github.com/sindresorhus/is-installed-globally/raw/master/license","twake"
"is-my-json-valid@2.16.1","MIT","https://github.com/mafintosh/is-my-json-valid","https://github.com/mafintosh/is-my-json-valid/raw/master/LICENSE","twake"
"is-npm@1.0.0","MIT","https://github.com/sindresorhus/is-npm","https://github.com/sindresorhus/is-npm","twake"
"is-number@2.1.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","twake"
"is-number@3.0.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","randomatic:twake"
"is-obj@1.0.1","MIT","https://github.com/sindresorhus/is-obj","https://github.com/sindresorhus/is-obj/raw/master/license","twake"
"is-path-cwd@1.0.0","MIT","https://github.com/sindresorhus/is-path-cwd","https://github.com/sindresorhus/is-path-cwd","twake"
